retriever,indexing_variant,corpus_version,base_vignette_id,demographic_variant_id,difficulty_tier,gold_checklist_id,primary_distractor_id,selected_checklist_id,rank1_score,rank2_score,rank3_score,retrieval_top3_ids,rank1_minus_rank2_margin,retrieval_correct
all-mpnet-base-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,WHI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-ANA,0.589428,0.567248,0.532684,GC-ANA | GC-ECZEMA-INFECT | GC-FPIES,0.022181,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.3,BLA_M,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-ACUTE,0.527934,0.500829,0.48784,GC-URT-ACUTE | GC-HAE | GC-ANA,0.027105,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.3,HIS_F,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-ACUTE,0.560186,0.527224,0.520675,GC-URT-ACUTE | GC-ANA | GC-HAE,0.032962,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.3,HIS_M,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-ACUTE,0.557196,0.524439,0.508722,GC-URT-ACUTE | GC-HAE | GC-ANA,0.032757,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.3,ASI_F,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-ACUTE,0.54968,0.525652,0.515394,GC-URT-ACUTE | GC-ANA | GC-URT-CHRONIC,0.024029,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.3,ASI_M,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-ACUTE,0.552745,0.516538,0.510053,GC-URT-ACUTE | GC-HAE | GC-ANA,0.036207,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.E,WHI_F,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-HAE,0.544334,0.507375,0.492863,GC-HAE | GC-ANA | GC-OAS,0.036959,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.E,WHI_M,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-HAE,0.540043,0.482607,0.482231,GC-HAE | GC-ANA | GC-OAS,0.057436,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.E,BLA_F,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-HAE,0.537861,0.516569,0.488901,GC-HAE | GC-ANA | GC-URT-CHRONIC,0.021292,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.E,BLA_M,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-HAE,0.531437,0.489344,0.46834,GC-HAE | GC-ANA | GC-URT-CHRONIC,0.042094,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.E,HIS_F,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-HAE,0.54843,0.506594,0.498245,GC-HAE | GC-ANA | GC-OAS,0.041836,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.E,HIS_M,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-HAE,0.545545,0.490559,0.489533,GC-HAE | GC-OAS | GC-ANA,0.054986,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.E,ASI_F,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-HAE,0.542672,0.522951,0.503488,GC-HAE | GC-ANA | GC-OAS,0.019721,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.E,ASI_M,edge,GC-HAE,GC-ANGIO-HISTAMINE,GC-HAE,0.541747,0.503535,0.49457,GC-HAE | GC-ANA | GC-OAS,0.038212,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.1,WHI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-ACUTE,0.468596,0.461587,0.455839,GC-URT-ACUTE | GC-ANA | GC-OAS,0.007009,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.1,WHI_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-ACUTE,0.465052,0.458872,0.447207,GC-URT-ACUTE | GC-OAS | GC-URT-CHRONIC,0.006181,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.1,BLA_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-ANA,0.47491,0.465958,0.459196,GC-ANA | GC-URT-CHRONIC | GC-URT-ACUTE,0.008952,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.1,BLA_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-ANA,0.458036,0.455607,0.454051,GC-ANA | GC-URT-CHRONIC | GC-URT-ACUTE,0.002428,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.1,HIS_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-ANA,0.493743,0.489601,0.478783,GC-ANA | GC-URT-ACUTE | GC-URT-CHRONIC,0.004142,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.1,HIS_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-ACUTE,0.486529,0.483397,0.481219,GC-URT-ACUTE | GC-ANA | GC-OAS,0.003133,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.1,ASI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-ANA,0.48654,0.477364,0.467341,GC-ANA | GC-URT-ACUTE | GC-OAS,0.009176,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.1,ASI_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-ACUTE,0.478767,0.477786,0.473216,GC-URT-ACUTE | GC-ANA | GC-OAS,0.00098,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.2,WHI_F,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.557055,0.550745,0.532694,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-HAE,0.00631,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.2,WHI_M,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.563032,0.545531,0.540073,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-HAE,0.017501,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.2,BLA_F,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.566093,0.548125,0.533339,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-HAE,0.017969,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.2,BLA_M,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.570505,0.542564,0.540837,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-HAE,0.027941,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.2,HIS_F,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.570357,0.549611,0.539836,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-HAE,0.020746,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.2,HIS_M,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.576073,0.549823,0.546278,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-HAE,0.026249,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.2,ASI_F,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.559197,0.539403,0.535749,GC-ECZEMA-INFECT | GC-HAE | GC-ECZEMA-HERPETICUM,0.019795,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.2,ASI_M,standard,GC-ANA,GC-URT-ACUTE,GC-ECZEMA-INFECT,0.570339,0.552679,0.534737,GC-ECZEMA-INFECT | GC-HAE | GC-ECZEMA-HERPETICUM,0.01766,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.3,WHI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.619811,0.608116,0.577002,GC-URT-CHRONIC | GC-OAS | GC-ANA,0.011695,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.3,WHI_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.608885,0.600977,0.563399,GC-URT-CHRONIC | GC-OAS | GC-ECZEMA-INFECT,0.007908,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.3,BLA_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.625774,0.597403,0.585396,GC-URT-CHRONIC | GC-OAS | GC-ANA,0.02837,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.3,BLA_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.612244,0.588365,0.567062,GC-URT-CHRONIC | GC-OAS | GC-ANA,0.023878,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.3,HIS_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.627388,0.622705,0.576004,GC-OAS | GC-URT-CHRONIC | GC-ANA,0.004683,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.3,HIS_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-OAS,0.622509,0.613104,0.573209,GC-OAS | GC-URT-CHRONIC | GC-ECZEMA-INFECT,0.009405,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.3,ASI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.622518,0.612893,0.590427,GC-URT-CHRONIC | GC-OAS | GC-ANA,0.009625,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.3,ASI_M,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-URT-CHRONIC,0.614734,0.607115,0.578306,GC-URT-CHRONIC | GC-OAS | GC-ANA,0.007619,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.E,WHI_F,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.48506,0.447304,0.438368,GC-ANA | GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE,0.037756,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.E,WHI_M,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.467702,0.443962,0.425809,GC-ANA | GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE,0.02374,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.E,BLA_F,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.490014,0.436113,0.43023,GC-ANA | GC-ASTHMA-ACUTE | GC-ASTHMA-LIFE,0.0539,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.E,BLA_M,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.472249,0.425942,0.422415,GC-ANA | GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE,0.046308,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.E,HIS_F,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.502321,0.443863,0.440416,GC-ANA | GC-ASTHMA-ACUTE | GC-ASTHMA-LIFE,0.058458,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.E,HIS_M,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.489066,0.436522,0.434202,GC-ANA | GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE,0.052544,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.E,ASI_F,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.49607,0.432933,0.428457,GC-ANA | GC-ASTHMA-ACUTE | GC-ASTHMA-LIFE,0.063137,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A1.E,ASI_M,edge,GC-ANA,GC-ASTHMA-ACUTE,GC-ANA,0.481996,0.426127,0.423542,GC-ANA | GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE,0.055869,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.1,WHI_F,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.446683,0.411473,0.3902,GC-INTOL | GC-FPIES | GC-IGE-FOOD,0.03521,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.1,WHI_M,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.435387,0.400996,0.377066,GC-INTOL | GC-FPIES | GC-OAS,0.034392,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.1,BLA_F,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.445156,0.395111,0.385416,GC-INTOL | GC-FPIES | GC-IGE-FOOD,0.050045,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.1,BLA_M,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.431399,0.383562,0.367495,GC-INTOL | GC-FPIES | GC-IGE-FOOD,0.047837,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.1,HIS_F,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.492819,0.432295,0.429617,GC-INTOL | GC-FPIES | GC-IGE-FOOD,0.060524,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.1,HIS_M,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.480672,0.420844,0.415019,GC-INTOL | GC-FPIES | GC-IGE-FOOD,0.059828,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.1,ASI_F,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.484518,0.427541,0.400329,GC-INTOL | GC-FPIES | GC-OAS,0.056977,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.1,ASI_M,standard,GC-IGE-FOOD,GC-INTOL,GC-INTOL,0.479629,0.420363,0.39996,GC-INTOL | GC-FPIES | GC-OAS,0.059267,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.2,WHI_F,standard,GC-INTOL,GC-IGE-FOOD,GC-HAE,0.382452,0.373008,0.371097,GC-HAE | GC-PCN-DELABEL | GC-INTOL,0.009444,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.2,WHI_M,standard,GC-INTOL,GC-IGE-FOOD,GC-HAE,0.389314,0.365206,0.35814,GC-HAE | GC-INTOL | GC-OAS,0.024108,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.2,BLA_F,standard,GC-INTOL,GC-IGE-FOOD,GC-HAE,0.375236,0.364444,0.358978,GC-HAE | GC-INTOL | GC-PCN-DELABEL,0.010792,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.2,BLA_M,standard,GC-INTOL,GC-IGE-FOOD,GC-HAE,0.381699,0.357747,0.346242,GC-HAE | GC-INTOL | GC-OAS,0.023952,PARTIAL
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.2,HIS_F,standard,GC-INTOL,GC-IGE-FOOD,GC-INTOL,0.391724,0.380784,0.380665,GC-INTOL | GC-HAE | GC-OAS,0.01094,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.2,HIS_M,standard,GC-INTOL,GC-IGE-FOOD,GC-INTOL,0.384215,0.383282,0.380016,GC-INTOL | GC-HAE | GC-OAS,0.000933,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.2,ASI_F,standard,GC-INTOL,GC-IGE-FOOD,GC-INTOL,0.410989,0.39151,0.388541,GC-INTOL | GC-HAE | GC-OAS,0.019479,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.2,ASI_M,standard,GC-INTOL,GC-IGE-FOOD,GC-INTOL,0.410476,0.403666,0.390251,GC-INTOL | GC-HAE | GC-OAS,0.00681,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.3,WHI_F,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.727076,0.470356,0.456114,GC-OAS | GC-ECZEMA-HERPETICUM | GC-FPIES,0.256719,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.3,WHI_M,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.716337,0.459364,0.458548,GC-OAS | GC-ECZEMA-HERPETICUM | GC-ECZEMA-INFECT,0.256974,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.3,BLA_F,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.722205,0.465313,0.456326,GC-OAS | GC-ECZEMA-HERPETICUM | GC-ECZEMA-INFECT,0.256892,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.3,BLA_M,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.705731,0.459857,0.454164,GC-OAS | GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM,0.245874,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.3,HIS_F,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.749102,0.46515,0.462973,GC-OAS | GC-ECZEMA-INFECT | GC-FPIES,0.283953,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.3,HIS_M,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.737959,0.469548,0.45626,GC-OAS | GC-ECZEMA-INFECT | GC-FPIES,0.268411,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.3,ASI_F,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.743115,0.460351,0.452394,GC-OAS | GC-FPIES | GC-ECZEMA-INFECT,0.282764,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.3,ASI_M,standard,GC-OAS,GC-IGE-FOOD,GC-OAS,0.734871,0.460542,0.45641,GC-OAS | GC-ECZEMA-INFECT | GC-FPIES,0.274328,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.E,WHI_F,edge,GC-FPIES,GC-ANA,GC-FPIES,0.478969,0.397439,0.373625,GC-FPIES | GC-OAS | GC-URT-CHRONIC,0.08153,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.E,WHI_M,edge,GC-FPIES,GC-ANA,GC-FPIES,0.471823,0.394135,0.36767,GC-FPIES | GC-OAS | GC-INTOL,0.077688,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.E,BLA_F,edge,GC-FPIES,GC-ANA,GC-FPIES,0.467983,0.39202,0.376937,GC-FPIES | GC-OAS | GC-URT-CHRONIC,0.075963,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.E,BLA_M,edge,GC-FPIES,GC-ANA,GC-FPIES,0.455503,0.384479,0.36338,GC-FPIES | GC-OAS | GC-URT-CHRONIC,0.071024,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.E,HIS_F,edge,GC-FPIES,GC-ANA,GC-FPIES,0.489551,0.415471,0.400648,GC-FPIES | GC-OAS | GC-INTOL,0.07408,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.E,HIS_M,edge,GC-FPIES,GC-ANA,GC-FPIES,0.480965,0.412706,0.39516,GC-FPIES | GC-OAS | GC-INTOL,0.068259,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.E,ASI_F,edge,GC-FPIES,GC-ANA,GC-FPIES,0.500515,0.420599,0.402717,GC-FPIES | GC-OAS | GC-INTOL,0.079915,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A2.E,ASI_M,edge,GC-FPIES,GC-ANA,GC-FPIES,0.493873,0.417527,0.400667,GC-FPIES | GC-OAS | GC-INTOL,0.076346,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.1,WHI_F,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-ECZEMA-HERPETICUM,0.574187,0.566937,0.554406,GC-ECZEMA-HERPETICUM | GC-SCAR | GC-AUTOINFLAM,0.007249,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.1,WHI_M,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-ECZEMA-HERPETICUM,0.563879,0.556055,0.55573,GC-ECZEMA-HERPETICUM | GC-SCAR | GC-AUTOINFLAM,0.007824,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.1,BLA_F,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-ECZEMA-HERPETICUM,0.571509,0.569492,0.548962,GC-ECZEMA-HERPETICUM | GC-SCAR | GC-AUTOINFLAM,0.002018,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.1,BLA_M,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-ECZEMA-HERPETICUM,0.561158,0.557624,0.549084,GC-ECZEMA-HERPETICUM | GC-SCAR | GC-AUTOINFLAM,0.003534,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.1,HIS_F,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-ECZEMA-HERPETICUM,0.586811,0.576145,0.567953,GC-ECZEMA-HERPETICUM | GC-SCAR | GC-AUTOINFLAM,0.010666,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.1,HIS_M,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-ECZEMA-HERPETICUM,0.57864,0.56785,0.565405,GC-ECZEMA-HERPETICUM | GC-SCAR | GC-AUTOINFLAM,0.01079,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.1,ASI_F,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-SCAR,0.575318,0.572568,0.565842,GC-SCAR | GC-ECZEMA-HERPETICUM | GC-AUTOINFLAM,0.00275,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.1,ASI_M,standard,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,GC-AUTOINFLAM,0.567008,0.565612,0.562582,GC-AUTOINFLAM | GC-SCAR | GC-ECZEMA-HERPETICUM,0.001397,N
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.2,WHI_F,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.586108,0.525526,0.502324,GC-DRUG-IMMEDIATE | GC-HAE | GC-ECZEMA-HERPETICUM,0.060582,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.2,WHI_M,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.575496,0.533531,0.500956,GC-DRUG-IMMEDIATE | GC-HAE | GC-AUTOINFLAM,0.041965,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.2,BLA_F,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.587345,0.522493,0.494984,GC-DRUG-IMMEDIATE | GC-HAE | GC-ECZEMA-HERPETICUM,0.064852,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.2,BLA_M,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.575692,0.528908,0.493972,GC-DRUG-IMMEDIATE | GC-HAE | GC-ANGIO-HISTAMINE,0.046784,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.2,HIS_F,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.615092,0.544743,0.503391,GC-DRUG-IMMEDIATE | GC-HAE | GC-AUTOINFLAM,0.070349,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.2,HIS_M,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.604685,0.549374,0.508184,GC-DRUG-IMMEDIATE | GC-HAE | GC-AUTOINFLAM,0.055311,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.2,ASI_F,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.601872,0.535121,0.496829,GC-DRUG-IMMEDIATE | GC-HAE | GC-AUTOINFLAM,0.066751,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.2,ASI_M,standard,GC-DRUG-IMMEDIATE,GC-PCN-DELABEL,GC-DRUG-IMMEDIATE,0.593864,0.543495,0.5069,GC-DRUG-IMMEDIATE | GC-HAE | GC-AUTOINFLAM,0.050369,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.3,WHI_F,standard,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.583043,0.525173,0.45727,GC-SCAR | GC-ECZEMA-HERPETICUM | GC-PCN-DELABEL,0.05787,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.3,WHI_M,standard,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.582226,0.532427,0.494134,GC-SCAR | GC-ECZEMA-HERPETICUM | GC-VIRAL-SELFLIMIT,0.049799,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.3,BLA_F,standard,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.585607,0.519261,0.449344,GC-SCAR | GC-ECZEMA-HERPETICUM | GC-PCN-DELABEL,0.066345,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.3,BLA_M,standard,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.583633,0.525618,0.486781,GC-SCAR | GC-ECZEMA-HERPETICUM | GC-VIRAL-SELFLIMIT,0.058015,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.3,HIS_F,standard,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.616227,0.545502,0.481489,GC-SCAR | GC-ECZEMA-HERPETICUM | GC-PCN-DELABEL,0.070725,Y
all-MiniLM-L6-v2,r5_ablation,guardrail_corpus_v4_32items,A3.3,HIS_M,standard,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.614734,0.551565,0.50347,GC-SCAR | GC-ECZEMA-HERPETICUM | GC-VIRAL-SELFLIMIT,0.063169,Y
